ANNOSCOLASTICO,AREAGEOGRAFICA,REGIONE,PROVINCIA,CODICEISTITUTORIFERIMENTO,DENOMINAZIONEISTITUTORIFERIMENTO,CODICESCUOLA,DENOMINAZIONESCUOLA,INDIRIZZOSCUOLA,CAPSCUOLA,CODICECOMUNESCUOLA,DESCRIZIONECOMUNE,DESCRIZIONECARATTERISTICASCUOLA,DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA,INDICAZIONESEDEDIRETTIVO,INDICAZIONESEDEOMNICOMPRENSIVO,INDIRIZZOEMAILSCUOLA,INDIRIZZOPECSCUOLA,SITOWEBSCUOLA,SEDESCOLASTICA
202425,CENTRO,LAZIO,FROSINONE,FRIC821006,I.C. ATINA,FRMM821017,SCUOLA MEDIA ATINA,VIA LIONE95,03042,A486,ATINA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,FRIC821006@istruzione.it,Non Disponibile,WWW.IC-ATINA.EDU.IT,NO
202425,CENTRO,LAZIO,RIETI,RIIC81700P,"""PROF. FERRUCCIO ULIVI""",RIEE81701R,"SCUOLA ELEMENTARE ""L. DA VINCI""",VIA MONTELEONE 5,02037,G764,POGGIO MOIANO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RIIC81700P@istruzione.it,Non Disponibile,WWW.ICSPOGGIOMOIANO@IT,NO
202425,CENTRO,LAZIO,ROMA,RMIC8C500V,I.C. ANZIO I,RMEE8C5011,VIA AMBROSINI,VIA AMBROSINI 6,00040,A323,ANZIO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8C500V@istruzione.it,Non Disponibile,www.anziouno.altervista.org,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC83200L,I.C. ISOLA DEL LIRI,FRIC83200L,I.C. ISOLA DEL LIRI,VIA MAZZINI 2,03036,E340,ISOLA DEL LIRI,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,FRIC83200L@istruzione.it,fric83200l@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,LATINA,LTIC84500A,I.C. A. VOLTA,LTEE84503E,O.MONTIANI,PIAZZA DANTE ALIGHIERI 1,04100,E472,LATINA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,LTIC84500A@istruzione.it,Non Disponibile,www.icvoltalatina.edu.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8A400T,IC S.MARIA DELLE MOLE,RMEE8A4032,"SC. PRIMARIA ""G. VERDI""",VIA P. MARONCELLI,00047,E958,MARINO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8A400T@istruzione.it,Non Disponibile,www.icsmmole.edu.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8DC00T,IC S. D'ACQUISTO CERVETERI,RMAA8DC01P,CERVETERI - TYRSENIA,VIA CHIRIELETTI1,00052,C552,CERVETERI,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8DC00T@istruzione.it,Non Disponibile,www.icsdacquisto.gov.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC85900L,I.C. 1^ FROSINONE,FRIC85900L,I.C. 1^ FROSINONE,VIA MASTRUCCIA 35,03100,D810,FROSINONE,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,FRIC85900L@istruzione.it,fric85900l@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,ROMA,RMIC8B300L,RITA LEVI MONTALCINI,RMIC8B300L,RITA LEVI MONTALCINI,VIA V. ALFIERI S.N.C.,00039,M141,ZAGAROLO,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,RMIC8B300L@istruzione.it,rmic8b300l@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,RIETI,RIIC81700P,"""PROF. FERRUCCIO ULIVI""",RIEE817084,POGGIO NATIVO,VIA ROMA,02030,G765,POGGIO NATIVO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RIIC81700P@istruzione.it,Non Disponibile,www.icspoggiomoiano.it,NO
202425,CENTRO,LAZIO,LATINA,LTMM14200R,CPIA 9,LTMM14200R,CPIA 9,VIA BONN 2,04100,E472,LATINA,CPIA,SCUOLA PRIMO GRADO,SI,Non Disponibile,LTMM14200R@istruzione.it,ltmm14200r@pec.istruzione.it,www.sanisalvemini.eu,NO
202425,CENTRO,LAZIO,ROMA,RMIC8DP005,IC CITTA'DEI BAMBINI,RMIC8DP005,IC CITTA'DEI BAMBINI,VIA SAN GIORGIO 25,00013,F127,MENTANA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,RMIC8DP005@istruzione.it,rmic8dp005@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,ROMA,RMIC8F700A,"I.C. "" GINO FELCI """,RMEE8F705L,MALATESTA,VIA VECCHIA DI MALATESTA 31,00049,L719,VELLETRI,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8F700A@istruzione.it,Non Disponibile,www.ginofelci.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8E300C,LARGO COCCONI,RMEE8E301E,MARCO POLO,L.GO G. COCCONI 10,00171,H501,ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8E300C@istruzione.it,Non Disponibile,www.largococconi.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC817009,VIA GUICCIARDINI 8,RMIC817009,VIA GUICCIARDINI 8,VIA GUICCIARDINI 8,00184,H501,ROMA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,RMIC817009@istruzione.it,rmic817009@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,ROMA,RMIC88000R,ESPAZIA -MONTEROTONDO,RMMM88001T,MARCONI,VIA XX SETTEMBRE 42,00015,F611,MONTEROTONDO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC88000R@istruzione.it,Non Disponibile,www.espazia.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC80700P,URUGUAY,RMEE807062,GIOVANNI PAOLO I,VIA DELLO SCALO DI SETTEBAGNI 45,00138,H501,ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC80700P@istruzione.it,Non Disponibile,www.istitutouruguay.it,NO
202425,CENTRO,LAZIO,VITERBO,VTIC812008,I.C. FABRICA DI ROMA,VTEE81203C,FALERI,LOC. PIAN DI CAVE,01034,D452,FABRICA DI ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,VTIC812008@istruzione.it,Non Disponibile,icfabricadiroma.edu.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC830001,I. C. SUPINO,FRAA83003X,PATRICA QUATTROSTRADE,VIA QUATTRO STRADE,03010,G374,PATRICA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,FRIC830001@istruzione.it,Non Disponibile,www.icsupino.edu,NO
202425,CENTRO,LAZIO,ROMA,RMIC8A7009,PRIMO LEVI,RMEE8A703D,MARINO - IPPOLITO NIEVO,VIA FANTINOLI,00047,E958,MARINO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8A7009@istruzione.it,Non Disponibile,comprensivoprimolevi.edu.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8CN00V,"IC ""SAN VITTORINO-CORCOLLE""",RMEE8CN022,CORCOLLE-SPINETOLI,VIA SPINETOLI 96,00132,H501,ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8CN00V@istruzione.it,Non Disponibile,www.icsanvittorinocorcolle.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8F8006,I.C. VELLETRI SUD-OVEST,RMEE8F804B,COLLE PALAZZO,VIA ACQUAVIVOLA 3,00049,L719,VELLETRI,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8F8006@istruzione.it,Non Disponibile,icvelletrisudovest,NO
202425,CENTRO,LAZIO,ROMA,RMIC8GU00D,I.C. PAOLO STEFANELLI,RMMM8GU01E,"""PAOLO STEFANELLI""",VIA PESTALOZZI 5,00168,H501,ROMA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC8GU00D@istruzione.it,Non Disponibile,www.icpaolostefanelli.edu.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC84700A,I.C. 2^ FROSINONE,FREE84702D,FROSINONE GIOVANNI XXIII,VIA LICINIO REFICE,03100,D810,FROSINONE,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,FRIC84700A@istruzione.it,Non Disponibile,www.comprensivofrosinone2.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8DG005,IC ALFREDO VINCIGUERRA,RMMM8DG016,G. MAZZINI COLLEFERRO,VIA DON BOSCO 2,00034,C858,COLLEFERRO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC8DG005@istruzione.it,Non Disponibile,ICCOLLEFERRO2,NO
202425,CENTRO,LAZIO,VITERBO,VTIC80300D,"I.O. "" F.LLI AGOSTI"" BAGNOREGIO",VTAA80302B,PIAZZA COL DI LANA - LUBRIANO,PIAZZA COL DI LANA SNC,01020,E713,LUBRIANO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,VTIC80300D@istruzione.it,Non Disponibile,WWW.ISTAGOSTI.GOV.IT,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC80300L,I.C. ESPERIA,FREE80306X,CASTELNUOVO P. CAPOLUOGO,VIA CAMPO PALOMBO,03040,C223,CASTELNUOVO PARANO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,FRIC80300L@istruzione.it,Non Disponibile,www.icesperia.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC85100R,W. A. MOZART,RMIC85100R,W. A. MOZART,VIALE DI CASTEL PORZIANO 516,00124,H501,ROMA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,RMIC85100R@istruzione.it,rmic85100r@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,VITERBO,VTIC804009,PAOLO III CANINO,VTIC804009,PAOLO III CANINO,VIA VULCI N. 6,01011,B604,CANINO,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,VTIC804009@istruzione.it,vtic804009@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,ROMA,RMIC8EA00R,LUIGI SETTEMBRINI,RMEE8EA02X,VENTI SETTEMBRE,VIA NOVARA 22,00198,H501,ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8EA00R@istruzione.it,Non Disponibile,www.icsettembrini.edu.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC826009,I.C. SAN GIORGIO A LIRI,FRMM82604D,SEZ.STAC. S.A. DEL GARIGLIANO,VIA FONTANA 1/A,03040,I265,SANT'ANDREA DEL GARIGLIANO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,FRIC826009@istruzione.it,Non Disponibile,www.scuoleicsangiorgioaliri.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC891007,MARINA DI CERVETERI,RMEE89104C,I TERZI (EX CASETTA MATTEI),VIA CASTEL CAMPANILE KM 11800,00052,C552,CERVETERI,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.icmarinadicerveteri.edu.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC834003,FANELLI - F.MARINI,RMEE834015,MARINI,VIA DELLE SALINE 4,00119,H501,ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC834003@istruzione.it,Non Disponibile,icfanellimarini.gov.it,NO
202425,CENTRO,LAZIO,LATINA,LTIC80500X,I.C. V. FABIANO BORGO SABOTINO,LTEE805023,G. GARIBALDI BORGO S.MARIA,VIA MACCHIAGRANDE,04100,E472,LATINA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,LTIC80500X@istruzione.it,Non Disponibile,www.icfabiano.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8F2007,"IC ""SANDRO ONOFRI""",RMIC8F2007,"IC ""SANDRO ONOFRI""",VIA CUTIGLIANO 82,00146,H501,ROMA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,RMIC8F2007@istruzione.it,rmic8f2007@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC843003,I.C. CERVARO,FREE84306A,CERVARO PORCHIO-MACERINE,VIA SPINA,03044,C545,CERVARO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,FRIC843003@istruzione.it,Non Disponibile,WWW.istitutocomprensivocervaro.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC80300L,I.C. ESPERIA,FREE80302Q,ESPERIA MONTICELLI,PIAZZA A. CAPRARELLI,03045,D440,ESPERIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,FRIC80300L@istruzione.it,Non Disponibile,www.icesperia.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC85100R,W. A. MOZART,RMAA85102P,W. A. MOZART - INFANZIA BEDOLLO,VIA BEDOLLO 155,00124,H501,ROMA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC85100R@istruzione.it,Non Disponibile,WWW.ICMOZART.IT,NO
202425,CENTRO,LAZIO,ROMA,RMIC8A400T,IC S.MARIA DELLE MOLE,RMEE8A4021,SC. PRIMARIA REPUBBLICA,VIALE DELLA REPUBBLICA,00047,E958,MARINO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8A400T@istruzione.it,Non Disponibile,www.icsmmole.edu.it,NO
202425,CENTRO,LAZIO,LATINA,LTIC80000R,"ISTITUTO COMPRENSIVO""L.CAETANI""",LTEE800064,PRATO CESARINO,VIA CONCA,04012,C740,CISTERNA DI LATINA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,LTIC80000R@istruzione.it,Non Disponibile,www.istitutoleonecaetani.it,NO
202425,CENTRO,LAZIO,VITERBO,VTIC819003,I.C. GROTTE DI CASTRO,VTEE819015,GROTTE DI CASTRO,VIA A. RUSPANTINI11,01025,E210,GROTTE DI CASTRO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,VTIC819003@istruzione.it,Non Disponibile,www.icgrottedicastro.it,NO
202425,CENTRO,LAZIO,VITERBO,VTIC827002,ISTITUTO OMNICOMPRENSIVO ORTE,VTMM827013,SCUOLA SEC. I ORTE,VIA DEL CAMPO SPORTIVO 12,01028,G135,ORTE,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,VTIC827002@istruzione.it,Non Disponibile,www.scuoleorte.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC891007,MARINA DI CERVETERI,RMMM891018,MARINA DI CERVETERI,VIALE DEI TIRRENI SNC,00050,C552,CERVETERI,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC891007@istruzione.it,Non Disponibile,http//www.icmarinadicerveteri.gov.it,NO
202425,CENTRO,LAZIO,LATINA,LTIC81500E,I.C NATALE PRAMPOLINI,LTMM81501G,NATALE PRAMPOLINI,VIA ACQUE ALTE SNC,04010,E472,LATINA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,LTIC81500E@istruzione.it,Non Disponibile,www.icprampolini.edu.it,NO
202425,CENTRO,LAZIO,LATINA,LTIC83700B,I.C. GARIBALDI,LTAA83703A,MONTI AUSONI,VIA MONTI AUSONI,04011,A341,APRILIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,LTIC83700B@istruzione.it,Non Disponibile,www.comprensivogaribaldiaprilia.edu.it,NO
202425,CENTRO,LAZIO,RIETI,RIIC823002,ANTONIO MALFATTI - CONTIGLIANO,RIEE823036,EDMONDO DE AMICIS,VIA DELLE RIPI,02040,F619,MONTE SAN GIOVANNI IN SABINA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RIIC823002@istruzione.it,Non Disponibile,www.ic-scuole-contigliano.it,NO
202425,CENTRO,LAZIO,RIETI,RIIC81700P,"""PROF. FERRUCCIO ULIVI""",RIMM81701Q,SCUOLA MEDIA POGGIO MOIANO,VIA MANZONI 17,02037,G764,POGGIO MOIANO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RIIC81700P@istruzione.it,Non Disponibile,WWW.ICSPOGGIOMOIANO@IT,NO
202425,CENTRO,LAZIO,ROMA,RMIC8A400T,IC S.MARIA DELLE MOLE,RMAA8A403R,"SC. INFANZIA ""B. CIARI""",VIA P. MARONCELLI,00047,E958,MARINO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8A400T@istruzione.it,Non Disponibile,www.icsmmole.edu.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC830001,I. C. SUPINO,FREE830013,SUPINO PRIMARIA,VIA DEI NOTARI SNC,03019,L009,SUPINO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,FRIC830001@istruzione.it,Non Disponibile,WWW.ICSUPINO.EDU.IT,NO
202425,CENTRO,LAZIO,RIETI,RIIC80800X,FORUM NOVUM - TORRI IN SABINA,RIIC80800X,FORUM NOVUM - TORRI IN SABINA,LOC. VESCOVIO,02049,L286,TORRI IN SABINA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,RIIC80800X@istruzione.it,riic80800x@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,ROMA,RMIC8G5009,IC VIA MAFFI,RMMM8G507L,CENTRO CURE PALLIATIVE OBG,Non Disponibile,Non Disponibile,M297,FIUMICINO,C/O IST. OSPEDALIERO,SCUOLA PRIMO GRADO,NO,Non Disponibile,Non Disponibile,Non Disponibile,Non Disponibile,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC84700A,I.C. 2^ FROSINONE,FRMM84701B,"S.M.S. ""L.PIETROBONO"" FROSINONE",VIA GIACOMO PUCCINI,03100,D810,FROSINONE,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,FRIC84700A@istruzione.it,Non Disponibile,www.comprensivofrosinone2.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8B300L,RITA LEVI MONTALCINI,RMAA8B301D,ZAGAROLO - VALLE MARTELLA,VIA VITTORIO ALFIERI S.N.C.,00039,M141,ZAGAROLO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8B300L@istruzione.it,Non Disponibile,www.icritalevi-montalcini.gov.it,NO
202425,CENTRO,LAZIO,RIETI,RIIC81700P,"""PROF. FERRUCCIO ULIVI""",RIAA81709X,CASALI DI P.N.,VIA ARCHIPIGLIONE,02030,G765,POGGIO NATIVO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RIIC81700P@istruzione.it,Non Disponibile,www.icspoggiomoiano.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8E300C,LARGO COCCONI,RMMM8E301D,SMS GIOVANNI VERGA,VIA G. GUSSONE 5,00171,H501,ROMA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC8E300C@istruzione.it,Non Disponibile,www.largococconi.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC88000R,ESPAZIA -MONTEROTONDO,RMAA88003Q,GIANNI RODARI,VIA G.RODARI S.N.C.,00015,F611,MONTEROTONDO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC88000R@istruzione.it,Non Disponibile,www.espazia.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC80700P,URUGUAY,RMIC80700P,URUGUAY,VIA GIUSEPPE DE SANTIS 33,00139,H501,ROMA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,RMIC80700P@istruzione.it,rmic80700p@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC821006,I.C. ATINA,FRAA821024,ATINA PONTE MELFA,VIALE DELLA CARTIERA,03042,A486,ATINA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,FRIC821006@istruzione.it,Non Disponibile,WWW.IC-ATINA.EDU.IT,NO
202425,CENTRO,LAZIO,ROMA,RMIC8F8006,I.C. VELLETRI SUD-OVEST,RMAA8F8013,COLLE PAGANICO,VIA DI PAGANICO 53,00049,L719,VELLETRI,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8F8006@istruzione.it,Non Disponibile,https//icvelletrisudovest.edu.it,NO
202425,CENTRO,LAZIO,VITERBO,VTIC812008,I.C. FABRICA DI ROMA,VTAA812026,FABRICA DI ROMA,VIALE ITALIA,01034,D452,FABRICA DI ROMA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,VTIC812008@istruzione.it,Non Disponibile,icfabricadiroma.edu.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8GU00D,I.C. PAOLO STEFANELLI,RMEE8GU01G,M.G.AMICI E F.DI MEGLIO,VIA BELLINGERI-VIA VERGA 2,00168,H501,ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8GU00D@istruzione.it,Non Disponibile,www.icpaolostefanelli.edu.it,NO
202425,CENTRO,LAZIO,VITERBO,VTIC82800T,I.C. MONTEFIASCONE,VTAA82801P,PLESSO GRAZIE,VIA S.M. DELLE GRAZIE,01027,F499,MONTEFIASCONE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,VTIC82800T@istruzione.it,Non Disponibile,www.icmontefiascone.edu.it,NO
202425,CENTRO,LAZIO,LATINA,LTIC81400P,I.C. G.ROSSI-SS.COSMA DAMIANO,LTEE81402T,S.LORENZO,VIA DELLE TERME,04020,I339,SANTI COSMA E DAMIANO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,LTIC81400P@istruzione.it,Non Disponibile,icsanticosmaedamiano.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC843003,I.C. CERVARO,FRAA843021,CERVARO COLLETORNESE INFANZIA,VIA S.LUCIA,03044,C545,CERVARO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,FRIC843003@istruzione.it,Non Disponibile,WWW.ISTITUTOCOMPRENSIVOCERVARO.IT,NO
202425,CENTRO,LAZIO,ROMA,RMIC8DP005,IC CITTA'DEI BAMBINI,RMAA8DP012,CITTA' DEI BAMBINI-MENTANA,VIA S. GIORGIO 25,00013,F127,MENTANA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8DP005@istruzione.it,Non Disponibile,www.iccittadeibambini.gov.it,NO
202425,CENTRO,LAZIO,VITERBO,VTIC818007,I.C. ACQUAPENDENTE,VTEE818019,ACQUAPENDENTE,PIAZZA COSTITUENTE 6,01021,A040,ACQUAPENDENTE,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,VTIC818007@istruzione.it,Non Disponibile,www.ioleonardodavinci.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8DG005,IC ALFREDO VINCIGUERRA,RMAA8DG034,"""INNOCENZO III""",VIA ROMA 73,00030,D945,GAVIGNANO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8DG005@istruzione.it,Non Disponibile,iccolleferro2.edu.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC834003,FANELLI - F.MARINI,RMEE834026,VIA ORIOLI,VIA ORIOLI 34,00119,H501,ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC834003@istruzione.it,Non Disponibile,icfanellimarini.gov.it,NO
202425,CENTRO,LAZIO,VITERBO,VTIC804009,PAOLO III CANINO,VTMM80403C,SCUOLA SEC. I PIANSANO,VIA MATERNUM 1,01010,G571,PIANSANO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,VTIC804009@istruzione.it,Non Disponibile,www.icpaoloterzo.edu.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8BR004,ISTITUTO COMPRENSIVO LARIANO,RMEE8BR038,GALILEO GALILEI-LARIANO,VIA COLLE CAGIOLI,00076,M207,LARIANO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8BR004@istruzione.it,Non Disponibile,www.comprensivolariano.edu.it,NO
202425,CENTRO,LAZIO,ROMA,RMMM67400Q,CPIA 7 - ANNA MARIA LORENZETTO,RMMM67400Q,CPIA 7 - ANNA MARIA LORENZETTO,VIA SINGEN,00071,G811,POMEZIA,CPIA,SCUOLA PRIMO GRADO,SI,Non Disponibile,RMMM67400Q@istruzione.it,rmmm67400q@pec.istruzione.it,www.umbertonobile.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8DM00N,IC PORTO ROMANO,RMEE8DM01Q,VIA CONI ZUGNA,VIA CONI ZUGNA 165,00054,M297,FIUMICINO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8DM00N@istruzione.it,Non Disponibile,https//www.icportoromano.edu.it/,NO
202425,CENTRO,LAZIO,RIETI,RIIC81700P,"""PROF. FERRUCCIO ULIVI""",RIMM81702R,"SCUOLA MEDIA STAT. ""L. VIGNOLI""",VIALE CARDUCCI 14,02038,I499,SCANDRIGLIA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RIIC81700P@istruzione.it,Non Disponibile,www.icspoggiomoiano.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC877001,"ISTITUTO COMPRENSIVO ""O.ROVERE""",RMMM877012,SECONDARIA I GRADO,VIA SAN ROCCO 66,00068,H288,RIGNANO FLAMINIO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC877001@istruzione.it,Non Disponibile,WWW.OLGAROVERE.COM,NO
202425,CENTRO,LAZIO,ROMA,RMIC847005,IC P.ZZA BORGONCINI DUCA 5,RMEE847039,VIA MANETTI,VIA MANETTI 6,00167,H501,ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC847005@istruzione.it,Non Disponibile,www.icborgonciniducaroma.com,NO
202425,CENTRO,LAZIO,LATINA,LTIC80000R,"ISTITUTO COMPRENSIVO""L.CAETANI""",LTIC80000R,"ISTITUTO COMPRENSIVO""L.CAETANI""",VIA VITTIME DEL TERRORISMO 31,04012,C740,CISTERNA DI LATINA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,LTIC80000R@istruzione.it,ltic80000r@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,ROMA,RMIC8E100R,VIA ARETUSA,RMMM8E101T,MICHELE FIORAVANTI,VIA DELIA46,00155,H501,ROMA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC8E100R@istruzione.it,Non Disponibile,www.icaretusa.gov.it,NO
202425,CENTRO,LAZIO,LATINA,LTIC81500E,I.C NATALE PRAMPOLINI,LTAA81504E,SANTI INNOCENTI,VIA APPIANO SNC,04100,E472,LATINA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,LTIC81500E@ISTRUZIONE.IT,Non Disponibile,www.icprampolini.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8A500N,ISTITUTO COMPRENSIVO CASTELGAND,RMAA8A501E,SCUOLA INFANZIA LAGHETTO,VIA SANTO SPIRITO SNC,00040,C116,CASTEL GANDOLFO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8A500N@istruzione.it,Non Disponibile,iccastelgandolfo.weebly.com,NO
202425,CENTRO,LAZIO,ROMA,RMIC89000B,IC V TIVOLI BAGNI,RMAA890029,TIVOLI BAGNI - BORGONUOVO,VIA PIO IX 26,00011,L182,TIVOLI,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC89000B@istruzione.it,Non Disponibile,istitutocomprensivotivolibagni.it,NO
